mdf,ngram,features,fscore
80.0,1.0,9900.0,0.20238095238095236
80.0,2.0,9900.0,0.25287356321839083
80.0,3.0,9900.0,0.25287356321839083
90.0,1.0,9900.0,0.22093023255813954
90.0,2.0,9900.0,0.22093023255813954
90.0,3.0,9900.0,0.22093023255813954
100.0,1.0,9900.0,0.22093023255813954
100.0,2.0,9900.0,0.22093023255813954
100.0,3.0,9900.0,0.22093023255813954
1.0,1.0,10000.0,0.41951219512195115
1.0,2.0,10000.0,0.44651162790697674
1.0,3.0,10000.0,0.4444444444444445
5.0,1.0,10000.0,0.4158415841584159
5.0,2.0,10000.0,0.43137254901960786
5.0,3.0,10000.0,0.4236453201970443
10.0,1.0,10000.0,0.4411764705882353
10.0,2.0,10000.0,0.47393364928909953
10.0,3.0,10000.0,0.4607843137254901
20.0,1.0,10000.0,0.34736842105263155
20.0,2.0,10000.0,0.3529411764705882
20.0,3.0,10000.0,0.3529411764705882
30.0,1.0,10000.0,0.27624309392265195
30.0,2.0,10000.0,0.3135135135135135
30.0,3.0,10000.0,0.3060109289617486
40.0,1.0,10000.0,0.2711864406779661
40.0,2.0,10000.0,0.2905027932960894
40.0,3.0,10000.0,0.28888888888888886
50.0,1.0,10000.0,0.20481927710843373
50.0,2.0,10000.0,0.21556886227544908
50.0,3.0,10000.0,0.25287356321839083
60.0,1.0,10000.0,0.22485207100591717
60.0,2.0,10000.0,0.21428571428571427
60.0,3.0,10000.0,0.2235294117647059
70.0,1.0,10000.0,0.20118343195266272
70.0,2.0,10000.0,0.20238095238095236
70.0,3.0,10000.0,0.2222222222222222
80.0,1.0,10000.0,0.19999999999999998
80.0,2.0,10000.0,0.25287356321839083
80.0,3.0,10000.0,0.20118343195266272
90.0,1.0,10000.0,0.20238095238095236
90.0,2.0,10000.0,0.22093023255813954
90.0,3.0,10000.0,0.22093023255813954
100.0,1.0,10000.0,0.22093023255813954
100.0,2.0,10000.0,0.19161676646706588
100.0,3.0,10000.0,0.22093023255813954
1.0,1.0,10100.0,0.4285714285714286
1.0,2.0,10100.0,0.4392523364485982
1.0,3.0,10100.0,0.4444444444444445
5.0,1.0,10100.0,0.4158415841584159
5.0,2.0,10100.0,0.43137254901960786
5.0,3.0,10100.0,0.4236453201970443
10.0,1.0,10100.0,0.4390243902439025
10.0,2.0,10100.0,0.47393364928909953
10.0,3.0,10100.0,0.4711538461538462
20.0,1.0,10100.0,0.3404255319148936
20.0,2.0,10100.0,0.3529411764705882
20.0,3.0,10100.0,0.3578947368421052
30.0,1.0,10100.0,0.28415300546448086
30.0,2.0,10100.0,0.3135135135135135
30.0,3.0,10100.0,0.3060109289617486
40.0,1.0,10100.0,0.2613636363636364
40.0,2.0,10100.0,0.2905027932960894
40.0,3.0,10100.0,0.28888888888888886
50.0,1.0,10100.0,0.21556886227544908
50.0,2.0,10100.0,0.2352941176470588
50.0,3.0,10100.0,0.2352941176470588
60.0,1.0,10100.0,0.2235294117647059
60.0,2.0,10100.0,0.2222222222222222
60.0,3.0,10100.0,0.21428571428571427
70.0,1.0,10100.0,0.20118343195266272
70.0,2.0,10100.0,0.2325581395348837
70.0,3.0,10100.0,0.2235294117647059
80.0,1.0,10100.0,0.19999999999999998
80.0,2.0,10100.0,0.25287356321839083
80.0,3.0,10100.0,0.25287356321839083
90.0,1.0,10100.0,0.22093023255813954
90.0,2.0,10100.0,0.22093023255813954
90.0,3.0,10100.0,0.22093023255813954
100.0,1.0,10100.0,0.19161676646706588
100.0,2.0,10100.0,0.22093023255813954
100.0,3.0,10100.0,0.22093023255813954
1.0,1.0,10200.0,0.4360189573459716
1.0,2.0,10200.0,0.4444444444444445
1.0,3.0,10200.0,0.4423076923076923
5.0,1.0,10200.0,0.411764705882353
5.0,2.0,10200.0,0.43137254901960786
5.0,3.0,10200.0,0.43137254901960786
10.0,1.0,10200.0,0.43349753694581283
10.0,2.0,10200.0,0.47393364928909953
10.0,3.0,10200.0,0.47619047619047616
20.0,1.0,10200.0,0.3333333333333333
20.0,2.0,10200.0,0.3529411764705882
20.0,3.0,10200.0,0.3529411764705882
30.0,1.0,10200.0,0.2777777777777778
30.0,2.0,10200.0,0.30434782608695654
30.0,3.0,10200.0,0.3060109289617486
40.0,1.0,10200.0,0.2543352601156069
40.0,2.0,10200.0,0.2742857142857143
40.0,3.0,10200.0,0.2905027932960894
50.0,1.0,10200.0,0.21556886227544908
50.0,2.0,10200.0,0.2352941176470588
50.0,3.0,10200.0,0.2352941176470588
60.0,1.0,10200.0,0.2235294117647059
60.0,2.0,10200.0,0.2222222222222222
60.0,3.0,10200.0,0.2222222222222222
70.0,1.0,10200.0,0.20118343195266272
70.0,2.0,10200.0,0.21301775147928992
70.0,3.0,10200.0,0.2325581395348837
80.0,1.0,10200.0,0.19999999999999998
80.0,2.0,10200.0,0.25287356321839083
80.0,3.0,10200.0,0.25287356321839083
90.0,1.0,10200.0,0.22093023255813954
90.0,2.0,10200.0,0.22093023255813954
90.0,3.0,10200.0,0.22093023255813954
100.0,1.0,10200.0,0.2222222222222222
100.0,2.0,10200.0,0.22093023255813954
100.0,3.0,10200.0,0.2235294117647059
1.0,1.0,10300.0,0.4360189573459716
1.0,2.0,10300.0,0.44339622641509435
1.0,3.0,10300.0,0.45192307692307687
5.0,1.0,10300.0,0.4097560975609756
5.0,2.0,10300.0,0.43137254901960786
5.0,3.0,10300.0,0.43137254901960786
10.0,1.0,10300.0,0.4411764705882353
10.0,2.0,10300.0,0.47393364928909953
10.0,3.0,10300.0,0.4834123222748814
20.0,1.0,10300.0,0.3333333333333333
20.0,2.0,10300.0,0.3578947368421052
20.0,3.0,10300.0,0.35978835978835977
30.0,1.0,10300.0,0.2777777777777778
30.0,2.0,10300.0,0.3135135135135135
30.0,3.0,10300.0,0.3060109289617486
40.0,1.0,10300.0,0.2628571428571429
40.0,2.0,10300.0,0.2742857142857143
40.0,3.0,10300.0,0.2742857142857143
50.0,1.0,10300.0,0.20481927710843373
50.0,2.0,10300.0,0.24561403508771928
50.0,3.0,10300.0,0.2352941176470588
60.0,1.0,10300.0,0.2235294117647059
60.0,2.0,10300.0,0.2222222222222222
60.0,3.0,10300.0,0.22485207100591717
70.0,1.0,10300.0,0.18181818181818182
70.0,2.0,10300.0,0.20238095238095236
70.0,3.0,10300.0,0.21301775147928992
80.0,1.0,10300.0,0.20238095238095236
80.0,2.0,10300.0,0.25287356321839083
80.0,3.0,10300.0,0.25287356321839083
90.0,1.0,10300.0,0.22093023255813954
90.0,2.0,10300.0,0.22093023255813954
90.0,3.0,10300.0,0.22093023255813954
100.0,1.0,10300.0,0.22093023255813954
100.0,2.0,10300.0,0.20238095238095236
100.0,3.0,10300.0,0.20238095238095236
1.0,1.0,10400.0,0.4360189573459716
1.0,2.0,10400.0,0.45161290322580644
1.0,3.0,10400.0,0.45192307692307687
5.0,1.0,10400.0,0.4097560975609756
5.0,2.0,10400.0,0.43137254901960786
5.0,3.0,10400.0,0.43137254901960786
10.0,1.0,10400.0,0.4411764705882353
10.0,2.0,10400.0,0.47393364928909953
10.0,3.0,10400.0,0.490566037735849
20.0,1.0,10400.0,0.31693989071038253
20.0,2.0,10400.0,0.3529411764705882
20.0,3.0,10400.0,0.35602094240837695
30.0,1.0,10400.0,0.2857142857142857
30.0,2.0,10400.0,0.3135135135135135
30.0,3.0,10400.0,0.3135135135135135
40.0,1.0,10400.0,0.24418604651162795
40.0,2.0,10400.0,0.2824858757062147
40.0,3.0,10400.0,0.28888888888888886
50.0,1.0,10400.0,0.20481927710843373
50.0,2.0,10400.0,0.24561403508771928
50.0,3.0,10400.0,0.2352941176470588
60.0,1.0,10400.0,0.24418604651162795
60.0,2.0,10400.0,0.2222222222222222
60.0,3.0,10400.0,0.2222222222222222
70.0,1.0,10400.0,0.18181818181818182
70.0,2.0,10400.0,0.20238095238095236
70.0,3.0,10400.0,0.2325581395348837
80.0,1.0,10400.0,0.19999999999999998
80.0,2.0,10400.0,0.24277456647398843
80.0,3.0,10400.0,0.25287356321839083
90.0,1.0,10400.0,0.2235294117647059
90.0,2.0,10400.0,0.22093023255813954
90.0,3.0,10400.0,0.22093023255813954
100.0,1.0,10400.0,0.22093023255813954
100.0,2.0,10400.0,0.22093023255813954
100.0,3.0,10400.0,0.22093023255813954
1.0,1.0,10500.0,0.4413145539906103
1.0,2.0,10500.0,0.4444444444444445
1.0,3.0,10500.0,0.4476190476190475
5.0,1.0,10500.0,0.4097560975609756
5.0,2.0,10500.0,0.43137254901960786
5.0,3.0,10500.0,0.43137254901960786
10.0,1.0,10500.0,0.4390243902439025
10.0,2.0,10500.0,0.47393364928909953
10.0,3.0,10500.0,0.490566037735849
20.0,1.0,10500.0,0.3333333333333333
20.0,2.0,10500.0,0.3529411764705882
20.0,3.0,10500.0,0.35978835978835977
30.0,1.0,10500.0,0.2777777777777778
30.0,2.0,10500.0,0.3135135135135135
30.0,3.0,10500.0,0.2967032967032967
40.0,1.0,10500.0,0.2628571428571429
40.0,2.0,10500.0,0.28888888888888886
40.0,3.0,10500.0,0.28888888888888886
50.0,1.0,10500.0,0.20481927710843373
50.0,2.0,10500.0,0.24561403508771928
50.0,3.0,10500.0,0.2352941176470588
60.0,1.0,10500.0,0.22619047619047622
60.0,2.0,10500.0,0.2235294117647059
60.0,3.0,10500.0,0.2222222222222222
70.0,1.0,10500.0,0.20118343195266272
70.0,2.0,10500.0,0.2325581395348837
70.0,3.0,10500.0,0.20238095238095236
80.0,1.0,10500.0,0.19999999999999998
80.0,2.0,10500.0,0.25287356321839083
80.0,3.0,10500.0,0.25287356321839083
90.0,1.0,10500.0,0.22093023255813954
90.0,2.0,10500.0,0.22093023255813954
90.0,3.0,10500.0,0.2235294117647059
100.0,1.0,10500.0,0.22093023255813954
100.0,2.0,10500.0,0.22093023255813954
100.0,3.0,10500.0,0.21301775147928992
1.0,1.0,10600.0,0.43269230769230765
1.0,2.0,10600.0,0.4413145539906103
1.0,3.0,10600.0,0.44976076555023925
5.0,1.0,10600.0,0.411764705882353
5.0,2.0,10600.0,0.43137254901960786
5.0,3.0,10600.0,0.43137254901960786
10.0,1.0,10600.0,0.4390243902439025
10.0,2.0,10600.0,0.47393364928909953
10.0,3.0,10600.0,0.47619047619047616
20.0,1.0,10600.0,0.3333333333333333
20.0,2.0,10600.0,0.35978835978835977
20.0,3.0,10600.0,0.35978835978835977
30.0,1.0,10600.0,0.2857142857142857
30.0,2.0,10600.0,0.3060109289617486
30.0,3.0,10600.0,0.3060109289617486
40.0,1.0,10600.0,0.24561403508771928
40.0,2.0,10600.0,0.28888888888888886
40.0,3.0,10600.0,0.2905027932960894
50.0,1.0,10600.0,0.20481927710843373
50.0,2.0,10600.0,0.2352941176470588
50.0,3.0,10600.0,0.2352941176470588
60.0,1.0,10600.0,0.22485207100591717
60.0,2.0,10600.0,0.2222222222222222
60.0,3.0,10600.0,0.20359281437125748
70.0,1.0,10600.0,0.20118343195266272
70.0,2.0,10600.0,0.2325581395348837
70.0,3.0,10600.0,0.2325581395348837
80.0,1.0,10600.0,0.19999999999999998
80.0,2.0,10600.0,0.25287356321839083
80.0,3.0,10600.0,0.25287356321839083
90.0,1.0,10600.0,0.22093023255813954
90.0,2.0,10600.0,0.22093023255813954
90.0,3.0,10600.0,0.22093023255813954
100.0,1.0,10600.0,0.22093023255813954
100.0,2.0,10600.0,0.22093023255813954
100.0,3.0,10600.0,0.22093023255813954
1.0,1.0,10700.0,0.4485981308411215
1.0,2.0,10700.0,0.43720930232558136
1.0,3.0,10700.0,0.4476190476190475
5.0,1.0,10700.0,0.4158415841584159
5.0,2.0,10700.0,0.4236453201970443
5.0,3.0,10700.0,0.43137254901960786
10.0,1.0,10700.0,0.4411764705882353
10.0,2.0,10700.0,0.47393364928909953
10.0,3.0,10700.0,0.47619047619047616
20.0,1.0,10700.0,0.3333333333333333
20.0,2.0,10700.0,0.3529411764705882
20.0,3.0,10700.0,0.35978835978835977
30.0,1.0,10700.0,0.2777777777777778
30.0,2.0,10700.0,0.3118279569892473
30.0,3.0,10700.0,0.3060109289617486
40.0,1.0,10700.0,0.2628571428571429
40.0,2.0,10700.0,0.2905027932960894
40.0,3.0,10700.0,0.28888888888888886
50.0,1.0,10700.0,0.20481927710843373
50.0,2.0,10700.0,0.2352941176470588
50.0,3.0,10700.0,0.2352941176470588
60.0,1.0,10700.0,0.21556886227544908
60.0,2.0,10700.0,0.2235294117647059
60.0,3.0,10700.0,0.2222222222222222
70.0,1.0,10700.0,0.20118343195266272
70.0,2.0,10700.0,0.2222222222222222
70.0,3.0,10700.0,0.2222222222222222
80.0,1.0,10700.0,0.19999999999999998
80.0,2.0,10700.0,0.25287356321839083
80.0,3.0,10700.0,0.25287356321839083
90.0,1.0,10700.0,0.20238095238095236
90.0,2.0,10700.0,0.20238095238095236
90.0,3.0,10700.0,0.22093023255813954
100.0,1.0,10700.0,0.22093023255813954
100.0,2.0,10700.0,0.22093023255813954
100.0,3.0,10700.0,0.19161676646706588
1.0,1.0,10800.0,0.4413145539906103
1.0,2.0,10800.0,0.4351851851851852
1.0,3.0,10800.0,0.4423076923076923
5.0,1.0,10800.0,0.411764705882353
5.0,2.0,10800.0,0.4368932038834952
5.0,3.0,10800.0,0.4390243902439025
10.0,1.0,10800.0,0.4411764705882353
10.0,2.0,10800.0,0.47393364928909953
10.0,3.0,10800.0,0.4834123222748814
20.0,1.0,10800.0,0.33862433862433866
20.0,2.0,10800.0,0.3645833333333333
20.0,3.0,10800.0,0.3529411764705882
30.0,1.0,10800.0,0.28415300546448086
30.0,2.0,10800.0,0.3060109289617486
30.0,3.0,10800.0,0.3118279569892473
40.0,1.0,10800.0,0.2628571428571429
40.0,2.0,10800.0,0.2824858757062147
40.0,3.0,10800.0,0.28888888888888886
50.0,1.0,10800.0,0.21556886227544908
50.0,2.0,10800.0,0.24561403508771928
50.0,3.0,10800.0,0.2543352601156069
60.0,1.0,10800.0,0.2235294117647059
60.0,2.0,10800.0,0.21428571428571427
60.0,3.0,10800.0,0.20481927710843373
70.0,1.0,10800.0,0.18181818181818182
70.0,2.0,10800.0,0.2235294117647059
70.0,3.0,10800.0,0.2222222222222222
80.0,1.0,10800.0,0.20238095238095236
80.0,2.0,10800.0,0.2222222222222222
80.0,3.0,10800.0,0.25287356321839083
90.0,1.0,10800.0,0.22093023255813954
90.0,2.0,10800.0,0.22093023255813954
90.0,3.0,10800.0,0.22093023255813954
100.0,1.0,10800.0,0.22093023255813954
100.0,2.0,10800.0,0.22093023255813954
100.0,3.0,10800.0,0.22093023255813954
1.0,1.0,10900.0,0.45070422535211274
1.0,2.0,10900.0,0.44954128440366975
1.0,3.0,10900.0,0.4476190476190475
5.0,1.0,10900.0,0.417910447761194
5.0,2.0,10900.0,0.4236453201970443
5.0,3.0,10900.0,0.43137254901960786
10.0,1.0,10900.0,0.4411764705882353
10.0,2.0,10900.0,0.47393364928909953
10.0,3.0,10900.0,0.47619047619047616
20.0,1.0,10900.0,0.3315508021390374
20.0,2.0,10900.0,0.3529411764705882
20.0,3.0,10900.0,0.35978835978835977
30.0,1.0,10900.0,0.27624309392265195
30.0,2.0,10900.0,0.3060109289617486
30.0,3.0,10900.0,0.3135135135135135
40.0,1.0,10900.0,0.2711864406779661
40.0,2.0,10900.0,0.28888888888888886
40.0,3.0,10900.0,0.27272727272727276
50.0,1.0,10900.0,0.20481927710843373
50.0,2.0,10900.0,0.24561403508771928
50.0,3.0,10900.0,0.2543352601156069
60.0,1.0,10900.0,0.22619047619047622
60.0,2.0,10900.0,0.2222222222222222
60.0,3.0,10900.0,0.2222222222222222
70.0,1.0,10900.0,0.1807228915662651
70.0,2.0,10900.0,0.2222222222222222
70.0,3.0,10900.0,0.2325581395348837
80.0,1.0,10900.0,0.19999999999999998
80.0,2.0,10900.0,0.25287356321839083
80.0,3.0,10900.0,0.25287356321839083
90.0,1.0,10900.0,0.20238095238095236
90.0,2.0,10900.0,0.2235294117647059
90.0,3.0,10900.0,0.22093023255813954
100.0,1.0,10900.0,0.22093023255813954
100.0,2.0,10900.0,0.22093023255813954
100.0,3.0,10900.0,0.2222222222222222
1.0,1.0,11000.0,0.4537037037037037
1.0,2.0,11000.0,0.44954128440366975
1.0,3.0,11000.0,0.4444444444444445
5.0,1.0,11000.0,0.417910447761194
5.0,2.0,11000.0,0.43137254901960786
5.0,3.0,11000.0,0.4236453201970443
10.0,1.0,11000.0,0.4411764705882353
10.0,2.0,11000.0,0.47393364928909953
10.0,3.0,11000.0,0.47619047619047616
20.0,1.0,11000.0,0.33862433862433866
20.0,2.0,11000.0,0.3529411764705882
20.0,3.0,11000.0,0.3529411764705882
30.0,1.0,11000.0,0.2857142857142857
30.0,2.0,11000.0,0.3135135135135135
30.0,3.0,11000.0,0.3060109289617486
40.0,1.0,11000.0,0.2711864406779661
40.0,2.0,11000.0,0.2824858757062147
40.0,3.0,11000.0,0.28888888888888886
50.0,1.0,11000.0,0.23391812865497078
50.0,2.0,11000.0,0.2558139534883721
50.0,3.0,11000.0,0.2352941176470588
60.0,1.0,11000.0,0.22485207100591717
60.0,2.0,11000.0,0.2222222222222222
60.0,3.0,11000.0,0.2235294117647059
70.0,1.0,11000.0,0.18181818181818182
70.0,2.0,11000.0,0.2222222222222222
70.0,3.0,11000.0,0.2222222222222222
80.0,1.0,11000.0,0.19999999999999998
80.0,2.0,11000.0,0.25287356321839083
80.0,3.0,11000.0,0.25287356321839083
90.0,1.0,11000.0,0.22093023255813954
90.0,2.0,11000.0,0.22093023255813954
90.0,3.0,11000.0,0.22093023255813954
100.0,1.0,11000.0,0.22093023255813954
100.0,2.0,11000.0,0.22093023255813954
100.0,3.0,11000.0,0.22093023255813954
1.0,1.0,11100.0,0.4774774774774775
1.0,2.0,11100.0,0.4566210045662101
1.0,3.0,11100.0,0.4476190476190475
5.0,1.0,11100.0,0.417910447761194
5.0,2.0,11100.0,0.43137254901960786
5.0,3.0,11100.0,0.43137254901960786
10.0,1.0,11100.0,0.4411764705882353
10.0,2.0,11100.0,0.47393364928909953
10.0,3.0,11100.0,0.490566037735849
20.0,1.0,11100.0,0.3333333333333333
20.0,2.0,11100.0,0.3578947368421052
20.0,3.0,11100.0,0.3529411764705882
30.0,1.0,11100.0,0.2857142857142857
30.0,2.0,11100.0,0.2967032967032967
30.0,3.0,11100.0,0.30434782608695654
40.0,1.0,11100.0,0.2628571428571429
40.0,2.0,11100.0,0.2824858757062147
40.0,3.0,11100.0,0.2742857142857143
50.0,1.0,11100.0,0.20481927710843373
50.0,2.0,11100.0,0.2543352601156069
50.0,3.0,11100.0,0.2352941176470588
60.0,1.0,11100.0,0.23391812865497078
60.0,2.0,11100.0,0.2222222222222222
60.0,3.0,11100.0,0.21428571428571427
70.0,1.0,11100.0,0.20118343195266272
70.0,2.0,11100.0,0.2325581395348837
70.0,3.0,11100.0,0.2235294117647059
80.0,1.0,11100.0,0.19999999999999998
80.0,2.0,11100.0,0.25287356321839083
80.0,3.0,11100.0,0.24277456647398843
90.0,1.0,11100.0,0.22093023255813954
90.0,2.0,11100.0,0.22093023255813954
90.0,3.0,11100.0,0.22093023255813954
100.0,1.0,11100.0,0.22093023255813954
100.0,2.0,11100.0,0.22093023255813954
100.0,3.0,11100.0,0.22093023255813954
1.0,1.0,11200.0,0.4537037037037037
1.0,2.0,11200.0,0.4566210045662101
1.0,3.0,11200.0,0.4476190476190475
5.0,1.0,11200.0,0.4134615384615385
5.0,2.0,11200.0,0.43137254901960786
5.0,3.0,11200.0,0.4236453201970443
10.0,1.0,11200.0,0.4411764705882353
10.0,2.0,11200.0,0.47393364928909953
10.0,3.0,11200.0,0.4711538461538462
20.0,1.0,11200.0,0.3333333333333333
20.0,2.0,11200.0,0.35978835978835977
20.0,3.0,11200.0,0.3578947368421052
30.0,1.0,11200.0,0.2777777777777778
30.0,2.0,11200.0,0.3060109289617486
30.0,3.0,11200.0,0.3118279569892473
40.0,1.0,11200.0,0.2628571428571429
40.0,2.0,11200.0,0.2824858757062147
40.0,3.0,11200.0,0.28888888888888886
50.0,1.0,11200.0,0.20481927710843373
50.0,2.0,11200.0,0.2352941176470588
50.0,3.0,11200.0,0.2352941176470588
60.0,1.0,11200.0,0.22619047619047622
60.0,2.0,11200.0,0.2222222222222222
60.0,3.0,11200.0,0.2222222222222222
70.0,1.0,11200.0,0.20118343195266272
70.0,2.0,11200.0,0.2235294117647059
70.0,3.0,11200.0,0.2222222222222222
80.0,1.0,11200.0,0.20118343195266272
80.0,2.0,11200.0,0.2325581395348837
80.0,3.0,11200.0,0.25287356321839083
90.0,1.0,11200.0,0.22093023255813954
90.0,2.0,11200.0,0.22093023255813954
90.0,3.0,11200.0,0.22093023255813954
100.0,1.0,11200.0,0.22093023255813954
100.0,2.0,11200.0,0.22093023255813954
100.0,3.0,11200.0,0.22093023255813954
1.0,1.0,11300.0,0.44651162790697674
1.0,2.0,11300.0,0.4351851851851852
1.0,3.0,11300.0,0.4401913875598087
5.0,1.0,11300.0,0.417910447761194
5.0,2.0,11300.0,0.43137254901960786
5.0,3.0,11300.0,0.43137254901960786
10.0,1.0,11300.0,0.4444444444444445
10.0,2.0,11300.0,0.47393364928909953
10.0,3.0,11300.0,0.47619047619047616
20.0,1.0,11300.0,0.3333333333333333
20.0,2.0,11300.0,0.35978835978835977
20.0,3.0,11300.0,0.3645833333333333
30.0,1.0,11300.0,0.27624309392265195
30.0,2.0,11300.0,0.2967032967032967
30.0,3.0,11300.0,0.3060109289617486
40.0,1.0,11300.0,0.2628571428571429
40.0,2.0,11300.0,0.27272727272727276
40.0,3.0,11300.0,0.28888888888888886
50.0,1.0,11300.0,0.20481927710843373
50.0,2.0,11300.0,0.2352941176470588
50.0,3.0,11300.0,0.2352941176470588
60.0,1.0,11300.0,0.22619047619047622
60.0,2.0,11300.0,0.2235294117647059
60.0,3.0,11300.0,0.2235294117647059
70.0,1.0,11300.0,0.20118343195266272
70.0,2.0,11300.0,0.2235294117647059
70.0,3.0,11300.0,0.2325581395348837
80.0,1.0,11300.0,0.19999999999999998
80.0,2.0,11300.0,0.21176470588235294
80.0,3.0,11300.0,0.25287356321839083
90.0,1.0,11300.0,0.22093023255813954
90.0,2.0,11300.0,0.22093023255813954
90.0,3.0,11300.0,0.22093023255813954
100.0,1.0,11300.0,0.22093023255813954
100.0,2.0,11300.0,0.22093023255813954
100.0,3.0,11300.0,0.22093023255813954
1.0,1.0,11400.0,0.44651162790697674
1.0,2.0,11400.0,0.4423963133640553
1.0,3.0,11400.0,0.4401913875598087
5.0,1.0,11400.0,0.41545893719806765
5.0,2.0,11400.0,0.43137254901960786
5.0,3.0,11400.0,0.43137254901960786
10.0,1.0,11400.0,0.4368932038834952
10.0,2.0,11400.0,0.47393364928909953
10.0,3.0,11400.0,0.47619047619047616
20.0,1.0,11400.0,0.3333333333333333
20.0,2.0,11400.0,0.35106382978723405
20.0,3.0,11400.0,0.3440860215053763
30.0,1.0,11400.0,0.2777777777777778
30.0,2.0,11400.0,0.3060109289617486
30.0,3.0,11400.0,0.3135135135135135
40.0,1.0,11400.0,0.24561403508771928
40.0,2.0,11400.0,0.2742857142857143
40.0,3.0,11400.0,0.2921348314606741
50.0,1.0,11400.0,0.21556886227544908
50.0,2.0,11400.0,0.24561403508771928
50.0,3.0,11400.0,0.25287356321839083
60.0,1.0,11400.0,0.21556886227544908
60.0,2.0,11400.0,0.2222222222222222
60.0,3.0,11400.0,0.2235294117647059
70.0,1.0,11400.0,0.18181818181818182
70.0,2.0,11400.0,0.20238095238095236
70.0,3.0,11400.0,0.21301775147928992
80.0,1.0,11400.0,0.19999999999999998
80.0,2.0,11400.0,0.21176470588235294
80.0,3.0,11400.0,0.25287356321839083
90.0,1.0,11400.0,0.22093023255813954
90.0,2.0,11400.0,0.22093023255813954
90.0,3.0,11400.0,0.22093023255813954
100.0,1.0,11400.0,0.22093023255813954
100.0,2.0,11400.0,0.22093023255813954
100.0,3.0,11400.0,0.22093023255813954
1.0,1.0,11500.0,0.4587155963302753
1.0,2.0,11500.0,0.4403669724770642
1.0,3.0,11500.0,0.4401913875598087
5.0,1.0,11500.0,0.411764705882353
5.0,2.0,11500.0,0.43137254901960786
5.0,3.0,11500.0,0.43137254901960786
10.0,1.0,11500.0,0.4411764705882353
10.0,2.0,11500.0,0.47393364928909953
10.0,3.0,11500.0,0.47619047619047616
20.0,1.0,11500.0,0.33862433862433866
20.0,2.0,11500.0,0.3578947368421052
20.0,3.0,11500.0,0.3645833333333333
30.0,1.0,11500.0,0.2857142857142857
30.0,2.0,11500.0,0.3135135135135135
30.0,3.0,11500.0,0.30434782608695654
40.0,1.0,11500.0,0.2613636363636364
40.0,2.0,11500.0,0.2742857142857143
40.0,3.0,11500.0,0.2824858757062147
50.0,1.0,11500.0,0.20481927710843373
50.0,2.0,11500.0,0.24561403508771928
50.0,3.0,11500.0,0.2558139534883721
60.0,1.0,11500.0,0.22485207100591717
60.0,2.0,11500.0,0.2222222222222222
60.0,3.0,11500.0,0.21428571428571427
70.0,1.0,11500.0,0.20118343195266272
70.0,2.0,11500.0,0.2325581395348837
70.0,3.0,11500.0,0.2235294117647059
80.0,1.0,11500.0,0.19999999999999998
80.0,2.0,11500.0,0.25287356321839083
80.0,3.0,11500.0,0.25287356321839083
90.0,1.0,11500.0,0.2235294117647059
90.0,2.0,11500.0,0.22093023255813954
90.0,3.0,11500.0,0.22093023255813954
100.0,1.0,11500.0,0.22093023255813954
100.0,2.0,11500.0,0.22093023255813954
100.0,3.0,11500.0,0.22093023255813954
1.0,1.0,11600.0,0.47058823529411764
1.0,2.0,11600.0,0.43636363636363634
1.0,3.0,11600.0,0.4423076923076923
5.0,1.0,11600.0,0.411764705882353
5.0,2.0,11600.0,0.43137254901960786
5.0,3.0,11600.0,0.43137254901960786
10.0,1.0,11600.0,0.4571428571428572
10.0,2.0,11600.0,0.47393364928909953
10.0,3.0,11600.0,0.47619047619047616
20.0,1.0,11600.0,0.33862433862433866
20.0,2.0,11600.0,0.3529411764705882
20.0,3.0,11600.0,0.35978835978835977
30.0,1.0,11600.0,0.2857142857142857
30.0,2.0,11600.0,0.2967032967032967
30.0,3.0,11600.0,0.3060109289617486
40.0,1.0,11600.0,0.2543352601156069
40.0,2.0,11600.0,0.2905027932960894
40.0,3.0,11600.0,0.2905027932960894
50.0,1.0,11600.0,0.20481927710843373
50.0,2.0,11600.0,0.2352941176470588
50.0,3.0,11600.0,0.2352941176470588
60.0,1.0,11600.0,0.23391812865497078
60.0,2.0,11600.0,0.2222222222222222
60.0,3.0,11600.0,0.2222222222222222
70.0,1.0,11600.0,0.20118343195266272
70.0,2.0,11600.0,0.2325581395348837
70.0,3.0,11600.0,0.2325581395348837
80.0,1.0,11600.0,0.19999999999999998
80.0,2.0,11600.0,0.25287356321839083
80.0,3.0,11600.0,0.25287356321839083
90.0,1.0,11600.0,0.22093023255813954
90.0,2.0,11600.0,0.22093023255813954
90.0,3.0,11600.0,0.22093023255813954
100.0,1.0,11600.0,0.22093023255813954
100.0,2.0,11600.0,0.22093023255813954
100.0,3.0,11600.0,0.20238095238095236
1.0,1.0,11700.0,0.4657534246575342
1.0,2.0,11700.0,0.4434389140271493
1.0,3.0,11700.0,0.4401913875598087
5.0,1.0,11700.0,0.41545893719806765
5.0,2.0,11700.0,0.43137254901960786
5.0,3.0,11700.0,0.43137254901960786
10.0,1.0,11700.0,0.4411764705882353
10.0,2.0,11700.0,0.47393364928909953
10.0,3.0,11700.0,0.490566037735849
20.0,1.0,11700.0,0.3404255319148936
20.0,2.0,11700.0,0.35106382978723405
20.0,3.0,11700.0,0.3529411764705882
30.0,1.0,11700.0,0.2857142857142857
30.0,2.0,11700.0,0.30687830687830686
30.0,3.0,11700.0,0.3060109289617486
